index,entry,diagram,size,weyl_a,weyl_b,weyl_c
3055,3055,"(16, 2, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.3443397737688949,-0.18879849039906027
3056,3056,"(15, 9, 1)",25,0.7853981633974483,0.3119029684935688,0.12470802500454731
3057,3057,"(15, 8, 2)",25,0.7853981633974483,0.23773425987523245,0.14055897863608968
3058,3058,"(15, 8, 1, 1)",25,0.7853981633974483,0.39047802751641125,0.13369727043059143
3059,3059,"(15, 7, 3)",25,0.7853981633974483,0.19455522938261094,0.1662827911846721
3060,3060,"(15, 7, 1, 1, 1)",25,0.7853981633974481,0.42787506800189856,-0.14148855352104128
3061,3061,"(15, 6, 4)",25,0.7853981633974483,0.22527659198574174,0.15472288051592148
3062,3062,"(15, 6, 2, 2)",25,0.7853981633974483,0.3097134278784875,0.1687235704517479
3063,3063,"(15, 6, 1, 1, 1, 1)",25,0.7853981633974482,0.4457552893933663,-0.1490361217230971
3064,3064,"(15, 5, 1, 1, 1, 1, 1)",25,0.7853981633974483,0.4500536875293548,0.1568871609834961
3065,3065,"(15, 4, 4, 2)",25,0.7853981633974483,0.19556958605000674,0.18178597988143214
3066,3066,"(15, 4, 4, 1, 1)",25,0.7853981633974482,0.31510685535114114,-0.15831692802384634
3067,3067,"(15, 4, 3, 3)",25,0.7853981633974483,0.2890776249786853,0.2058897979741346
3068,3068,"(15, 4, 2, 2, 2)",25,0.7853981633974482,0.3168251186846298,-0.21417287512085892
3069,3069,"(15, 4, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.4410447118610339,-0.16554643800405433
3070,3070,"(15, 3, 3, 3, 1)",25,0.7853981633974482,0.2071885079686595,-0.15459655537220485
3071,3071,"(15, 3, 3, 2, 2)",25,0.7853981633974482,0.2539941910265675,-0.18533847797739256
3072,3072,"(15, 3, 3, 1, 1, 1, 1)",25,0.7853981633974482,0.31940190515013445,-0.17707147443962867
3073,3073,"(15, 3, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.4133903410776645,-0.17556792957043754
3074,3074,"(15, 2, 2, 2, 2, 1, 1)",25,0.7853981633974483,0.17736246817324908,0.1663801841462602
3075,3075,"(15, 2, 2, 2, 1, 1, 1, 1)",25,0.7853981633974482,0.21179359207937853,-0.18427510712410822
3076,3076,"(15, 2, 2, 1, 1, 1, 1, 1, 1)",25,0.7853981633974483,0.26238759808677337,0.18622337135670275
3077,3077,"(15, 2, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.34617600445742447,-0.1868867224940587
3078,3078,"(14, 10, 1)",25,0.7853981633974483,0.28717456111261025,0.12276460283742524
3079,3079,"(14, 9, 2)",25,0.7853981633974483,0.2211757493082267,0.13701631971948658
3080,3080,"(14, 9, 1, 1)",25,0.7853981633974483,0.37562947388164236,0.13176949990936837
3081,3081,"(14, 8, 3)",25,0.7853981633974483,0.18488110312162526,0.15703540202412553
3082,3082,"(14, 8, 1, 1, 1)",25,0.7853981633974482,0.4204098783158159,-0.13916119676195038
3083,3083,"(14, 7, 4)",25,0.7853981633974483,0.19476750372023305,0.15544754046682618
3084,3084,"(14, 7, 2, 2)",25,0.7853981633974483,0.30667896424145036,0.16030850590731904
3085,3085,"(14, 7, 1, 1, 1, 1)",25,0.7853981633974481,0.44485628240377384,-0.14594949859693784
3086,3086,"(14, 6, 5)",25,0.7853981633974483,0.3086839285621202,0.10818874714471766
3087,3087,"(14, 6, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.45626442704664694,-0.1526533740599243
3088,3088,"(14, 5, 5, 1)",25,0.7853981633974483,0.27079500688324926,0.13855854908297305
3089,3089,"(14, 5, 3, 3)",25,0.7853981633974483,0.23850422097431578,0.2333385812271338
3090,3090,"(14, 5, 2, 2, 2)",25,0.7853981633974482,0.3348263964059228,-0.19244713854184958
3091,3091,"(14, 5, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.45679122087574164,-0.15966831753790345
3092,3092,"(14, 4, 4, 3)",25,0.7853981633974483,0.27465381273738165,0.11381280391800386
3093,3093,"(14, 4, 4, 1, 1, 1)",25,0.7853981633974482,0.33730912975225547,-0.16386237770365053
3094,3094,"(14, 4, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.445321572365863,-0.16738785292787206
3095,3095,"(14, 3, 3, 3, 2)",25,0.7853981633974482,0.23034995158385652,-0.1174939532458934
3096,3096,"(14, 3, 3, 3, 1, 1)",25,0.7853981633974482,0.24433018182739286,-0.16716471583353343
3097,3097,"(14, 3, 3, 1, 1, 1, 1, 1)",25,0.7853981633974481,0.3254257937803837,-0.17699791757542815
3098,3098,"(14, 3, 2, 2, 2, 2)",25,0.7853981633974482,0.28161473544561755,-0.25319716613328325
3099,3099,"(14, 3, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974481,0.4158835463163637,-0.1762025761743704
3100,3100,"(14, 2, 2, 2, 2, 2, 1)",25,0.7853981633974481,0.15814309387758207,-0.12297897741053454
3101,3101,"(14, 2, 2, 2, 2, 1, 1, 1)",25,0.7853981633974481,0.1770320900356026,-0.17635539893992114
3102,3102,"(14, 2, 2, 2, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.21496302056411842,-0.18075366757441902
3103,3103,"(14, 2, 2, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.26375244016359645,-0.18318695640385751
3104,3104,"(14, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.34717810779470426,-0.18563797516245284
3105,3105,"(13, 11, 1)",25,0.7853981633974483,0.22314042646203142,0.11569114319859192
3106,3106,"(13, 10, 2)",25,0.7853981633974483,0.18315202939077224,0.13200838527890446
3107,3107,"(13, 10, 1, 1)",25,0.7853981633974483,0.33936163463366675,0.12781406063528689
3108,3108,"(13, 9, 3)",25,0.7853981633974483,0.16124757964829134,0.14993277518417508
3109,3109,"(13, 9, 1, 1, 1)",25,0.7853981633974481,0.3993172194624641,-0.1363423478342778
3110,3110,"(13, 8, 4)",25,0.7853981633974483,0.177556292808014,0.14298447117500174
3111,3111,"(13, 8, 2, 2)",25,0.7853981633974483,0.29317021246873304,0.15433894501049217
3112,3112,"(13, 8, 1, 1, 1, 1)",25,0.7853981633974482,0.4338106223478606,-0.14336142540255903
3113,3113,"(13, 7, 5)",25,0.7853981633974483,0.2388594451937659,0.11810236973895255
3114,3114,"(13, 7, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.4532738605119615,-0.14973988785680348
3115,3115,"(13, 6, 3, 3)",25,0.7853981633974483,0.24593355911491055,0.20523903775795616
3116,3116,"(13, 6, 2, 2, 2)",25,0.7853981633974482,0.3386440270765494,-0.17961086792444192
3117,3117,"(13, 6, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.46181642100121856,-0.15597004777724877
3118,3118,"(13, 5, 5, 2)",25,0.7853981633974483,0.18828899325756077,0.1731978448264318
3119,3119,"(13, 5, 5, 1, 1)",25,0.7853981633974483,0.32324535361287854,0.15026298724217568
3120,3120,"(13, 5, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.4604831001909613,-0.16241852257678602
3121,3121,"(13, 4, 4, 2, 2)",25,0.7853981633974483,0.22474189532221983,0.2142295830775101
3122,3122,"(13, 4, 4, 1, 1, 1, 1)",25,0.7853981633974483,0.34876057420986495,0.16683806700525494
3123,3123,"(13, 4, 2, 2, 2, 2)",25,0.7853981633974482,0.3317917892396487,-0.21942279943839083
3124,3124,"(13, 4, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.44767882706205153,-0.16942159500446152
3125,3125,"(13, 3, 3, 3, 1, 1, 1)",25,0.7853981633974482,0.2600091871942709,-0.17105062868480303
3126,3126,"(13, 3, 3, 2, 2, 2)",25,0.7853981633974483,0.2540212375855555,0.20004562970919348
3127,3127,"(13, 3, 3, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.32869210362581036,-0.1766875262308325
3128,3128,"(13, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974483,0.4171801477802477,0.17723974258321018
3129,3129,"(13, 2, 2, 2, 2, 2, 1, 1)",25,0.7853981633974483,0.1669082048560213,0.1444840689892164
3130,3130,"(13, 2, 2, 2, 2, 1, 1, 1, 1)",25,0.7853981633974482,0.18102985463700616,-0.17450015062732227
3131,3131,"(13, 2, 2, 2, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.21640722093960374,-0.17740718654358023
3132,3132,"(13, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974481,0.26418583124067574,-0.1806956757560947
3133,3133,"(13, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.34749744783555325,-0.18502161927588823
3134,3134,"(12, 11, 2)",25,0.7853981633974483,0.11403235997827438,0.0552639193637135
3135,3135,"(12, 11, 1, 1)",25,0.7853981633974483,0.21331796982252538,0.11043112787297993
3136,3136,"(12, 10, 3)",25,0.7853981633974483,0.13962876080865694,0.09810283231263744
3137,3137,"(12, 10, 1, 1, 1)",25,0.7853981633974481,0.3391574813953069,-0.12867587007584635
3138,3138,"(12, 9, 4)",25,0.7853981633974483,0.1646945369663192,0.10754616179078774
3139,3139,"(12, 9, 2, 2)",25,0.7853981633974483,0.2576303521518746,0.14778612805468766
3140,3140,"(12, 9, 1, 1, 1, 1)",25,0.7853981633974482,0.40119454038626134,-0.1389942546665317
3141,3141,"(12, 8, 5)",25,0.7853981633974483,0.20575308679368343,0.10256561635374817
3142,3142,"(12, 8, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.4360024634746047,-0.14659721810524928
3143,3143,"(12, 7, 6)",25,0.7853981633974483,0.32338799010550673,0.07070107963843442
3144,3144,"(12, 7, 3, 3)",25,0.7853981633974483,0.23760858372063787,0.18864657295903198
3145,3145,"(12, 7, 2, 2, 2)",25,0.7853981633974483,0.32952927547999966,0.17105246822076747
3146,3146,"(12, 7, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.45525464229003454,-0.15307787678133877
3147,3147,"(12, 6, 6, 1)",25,0.7853981633974483,0.2601267660759382,0.1340312502751751
3148,3148,"(12, 6, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.46341931708744344,-0.15915591768212334
3149,3149,"(12, 5, 5, 3)",25,0.7853981633974483,0.2198754188835173,0.12980685045137724
3150,3150,"(12, 5, 5, 1, 1, 1)",25,0.7853981633974482,0.3453613612765931,-0.15636930103853963
3151,3151,"(12, 5, 4, 4)",25,0.7853981633974483,0.3176403735056179,0.16458995161473122
3152,3152,"(12, 5, 2, 2, 2, 2)",25,0.7853981633974482,0.34878204109759814,-0.20054507620140782
3153,3153,"(12, 5, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974483,0.46165746995196244,0.1652673741560564
3154,3154,"(12, 4, 4, 4, 1)",25,0.7853981633974483,0.21874706611887618,0.14207319899249704
3155,3155,"(12, 4, 4, 1, 1, 1, 1, 1)",25,0.7853981633974481,0.35452366484028985,-0.16869180946670603
3156,3156,"(12, 4, 3, 3, 3)",25,0.7853981633974483,0.29502743228541795,0.22244083973585282
3157,3157,"(12, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.44840708037045385,-0.1717377250656167
3158,3158,"(12, 3, 3, 3, 3, 1)",25,0.7853981633974482,0.17423794260382497,-0.1464926427319213
3159,3159,"(12, 3, 3, 3, 2, 2)",25,0.7853981633974482,0.24272178171084935,-0.14357033240315342
3160,3160,"(12, 3, 3, 3, 1, 1, 1, 1)",25,0.7853981633974482,0.26750368534275815,-0.17200260695432856
3161,3161,"(12, 3, 3, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.3300333491668317,-0.1764230626695662
3162,3162,"(12, 3, 2, 2, 2, 2, 2)",25,0.7853981633974483,0.2868650980109635,0.2525762964215934
3163,3163,"(12, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.4174383050686288,-0.17872472994951405
3164,3164,"(12, 2, 2, 2, 2, 2, 2, 1)",25,0.7853981633974482,0.14832973765418966,-0.10604190752539822
3165,3165,"(12, 2, 2, 2, 2, 2, 1, 1, 1)",25,0.7853981633974482,0.16716464652574103,-0.15279636225962623
3166,3166,"(12, 2, 2, 2, 2, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.18301675540099005,-0.171404586077184
3167,3167,"(12, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.21665673838531507,-0.17439178715505044
3168,3168,"(12, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974481,0.26385571562212995,-0.17872472994951405
3169,3169,"(12, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.3472074564474772,-0.18502161927588823
3170,3170,"(11, 11, 2, 1)",25,0.7853981633974483,0.26419056000705743,0.2323633483516523
3171,3171,"(11, 10, 4)",25,0.7853981633974483,0.14217914774907547,-0.017668951338032812
3172,3172,"(11, 10, 2, 2)",25,0.7853981633974483,0.13223956290278982,0.1286784893472835
3173,3173,"(11, 10, 1, 1, 1, 1)",25,0.7853981633974483,0.27970057820122207,0.12111658551310711
3174,3174,"(11, 9, 5)",25,0.7853981633974483,0.18229746735985813,0.04422897645282525
3175,3175,"(11, 9, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.3798730832353234,-0.13870266129511322
3176,3176,"(11, 8, 6)",25,0.7853981633974483,0.2496736912935955,0.05482399412837985
3177,3177,"(11, 8, 3, 3)",25,0.7853981633974483,0.2051756620626774,0.17595745642122573
3178,3178,"(11, 8, 2, 2, 2)",25,0.7853981633974483,0.2973522912860984,0.1629540823682536
3179,3179,"(11, 8, 1, 1, 1, 1, 1, 1)",25,0.7853981633974483,0.4266930984084336,0.14858439911256482
3180,3180,"(11, 7, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.4507843851211337,-0.1559117028451329
3181,3181,"(11, 6, 6, 2)",25,0.7853981633974483,0.1717161808728182,0.15963441697637315
3182,3182,"(11, 6, 6, 1, 1)",25,0.7853981633974482,0.31023314822258374,-0.1441852601486202
3183,3183,"(11, 6, 4, 4)",25,0.7853981633974483,0.2572112702763612,0.1821058269182837
3184,3184,"(11, 6, 2, 2, 2, 2)",25,0.7853981633974482,0.34687104141390357,-0.18874128465021567
3185,3185,"(11, 6, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.46112785993497774,-0.16224118996113912
3186,3186,"(11, 5, 5, 4)",25,0.7853981633974483,0.29882049925942217,0.07012801891349052
3187,3187,"(11, 5, 5, 2, 2)",25,0.7853981633974483,0.23015764876244088,0.19188913855091144
3188,3188,"(11, 5, 5, 1, 1, 1, 1)",25,0.7853981633974483,0.35482335326001646,0.16004207255860603
3189,3189,"(11, 5, 3, 3, 3)",25,0.7853981633974483,0.2551240598286553,0.24809912501418602
3190,3190,"(11, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974483,0.46037643649415916,0.16827078597279854
3191,3191,"(11, 4, 4, 4, 2)",25,0.7853981633974483,0.19039315937561518,0.13510225931444886
3192,3192,"(11, 4, 4, 4, 1, 1)",25,0.7853981633974483,0.25956820032422456,0.15475145444057414
3193,3193,"(11, 4, 4, 3, 3)",25,0.7853981633974483,0.2923761669929653,0.1365270130946598
3194,3194,"(11, 4, 4, 2, 2, 2)",25,0.7853981633974483,0.2406947832777142,0.2218332597916861
3195,3195,"(11, 4, 4, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.3565247007482979,-0.1700166399826104
3196,3196,"(11, 4, 2, 2, 2, 2, 2)",25,0.7853981633974482,0.3370472894276286,-0.2248296722602543
3197,3197,"(11, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974481,0.4475568763274005,-0.17439178715505044
3198,3198,"(11, 3, 3, 3, 3, 2)",25,0.7853981633974483,0.21670606153997402,-0.08743258681686861
3199,3199,"(11, 3, 3, 3, 3, 1, 1)",25,0.7853981633974481,0.20583593543120848,-0.15904307361621584
3200,3200,"(11, 3, 3, 3, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.27068184902204173,-0.17178135607156264
3201,3201,"(11, 3, 3, 2, 2, 2, 2)",25,0.7853981633974481,0.25181953355514164,-0.20447862055752442
3202,3202,"(11, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.32981586314211686,-0.17632383881575198
3203,3203,"(11, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.4166912709472257,-0.1806956757560947
3204,3204,"(11, 2, 2, 2, 2, 2, 2, 1, 1)",25,0.7853981633974482,0.15720962896292967,-0.12509394454033806
3205,3205,"(11, 2, 2, 2, 2, 2, 1, 1, 1, 1)",25,0.7853981633974482,0.1650809911858726,-0.15612357643349206
3206,3206,"(11, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.18331357449669206,-0.16827078597279854
3207,3207,"(11, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.21594980818938048,-0.1717377250656167
3208,3208,"(11, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.262823830434316,-0.17723974258321018
3209,3209,"(11, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.3463211796053365,-0.18563797516245284
3210,3210,"(10, 10, 4, 1)",25,0.7853981633974483,0.27348366316514827,0.21657491680202157
3211,3211,"(10, 10, 3, 2)",25,0.7853981633974483,0.3106649599292249,0.16483608239201886
3212,3212,"(10, 10, 3, 1, 1)",25,0.7853981633974482,0.31895089389579034,-0.2422699998158544
3213,3213,"(10, 10, 2, 2, 1)",25,0.7853981633974483,0.2370672251910042,0.16936816402384558
3214,3214,"(10, 10, 2, 1, 1, 1)",25,0.7853981633974483,0.29157318331428783,0.2646713689429081
3215,3215,"(10, 9, 6)",25,0.7853981633974483,0.2024301730924129,-0.06024403966027414
3216,3216,"(10, 9, 3, 3)",25,0.7853981633974483,0.15316870029190244,0.08253623409182959
3217,3217,"(10, 9, 2, 2, 2)",25,0.7853981633974483,0.17545012617356193,0.14266491057775887
3218,3218,"(10, 9, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.3100806197566799,-0.13031575962970887
3219,3219,"(10, 8, 7)",25,0.7853981633974483,0.33367678357060404,-0.018068837946502825
3220,3220,"(10, 8, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.39921602035186954,-0.14795782639670918
3221,3221,"(10, 7, 7, 1)",25,0.7853981633974483,0.21178759494863236,0.12615958067823185
3222,3222,"(10, 7, 4, 4)",25,0.7853981633974483,0.22471575572510294,0.16021287812045493
3223,3223,"(10, 7, 2, 2, 2, 2)",25,0.7853981633974483,0.3196251720335921,0.17884844682510437
3224,3224,"(10, 7, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974483,0.437532111592132,0.1577891222316321
3225,3225,"(10, 6, 6, 3)",25,0.7853981633974483,0.19045369915981541,0.10775038437228013
3226,3226,"(10, 6, 6, 1, 1, 1)",25,0.7853981633974483,0.3255752573200672,0.14914170937210258
3227,3227,"(10, 6, 3, 3, 3)",25,0.7853981633974483,0.2513807197874734,0.22216971446757083
3228,3228,"(10, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974483,0.4540017767400224,0.1650809911858726
3229,3229,"(10, 5, 5, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.35650057239894295,-0.16230728281585627
3230,3230,"(10, 5, 2, 2, 2, 2, 2)",25,0.7853981633974482,0.34890358728678095,-0.20851306600799013
3231,3231,"(10, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974481,0.45622924160013856,-0.171404586077184
3232,3232,"(10, 4, 4, 4, 3)",25,0.7853981633974483,0.2627987875931268,0.06512017242048457
3233,3233,"(10, 4, 4, 4, 1, 1, 1)",25,0.7853981633974481,0.27464889681756777,-0.1599810393580814
3234,3234,"(10, 4, 4, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.3554328761438743,-0.1710435091341438
3235,3235,"(10, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.4449405497593526,-0.17740718654357934
3236,3236,"(10, 3, 3, 3, 3, 1, 1, 1)",25,0.7853981633974482,0.21749807494452877,-0.16283277007299635
3237,3237,"(10, 3, 3, 3, 2, 2, 2)",25,0.7853981633974483,0.24291804678632278,0.15037718277976797
3238,3238,"(10, 3, 3, 3, 1, 1, 1, 1, 1, 1)",25,0.7853981633974481,0.2709657493234703,-0.1710435091341438
3239,3239,"(10, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.32812330113231614,-0.1764230626695662
3240,3240,"(10, 3, 2, 2, 2, 2, 2, 2)",25,0.7853981633974482,0.2860210844036013,-0.2539217585529414
3241,3241,"(10, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974483,0.4148502862922401,0.18318695640385751
3242,3242,"(10, 2, 2, 2, 2, 2, 2, 2, 1)",25,0.7853981633974483,0.13919350592874302,0.0894630342913958
3243,3243,"(10, 2, 2, 2, 2, 2, 2, 1, 1, 1)",25,0.7853981633974483,0.1577891222316321,0.13169639777438658
3244,3244,"(10, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1)",25,0.7853981633974481,0.16224118996113912,-0.15678275534478825
3245,3245,"(10, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.18232405548018438,-0.1652673741560564
3246,3246,"(10, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.21435774210766656,-0.16942159500446152
3247,3247,"(10, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974483,0.26106801006141733,0.1762025761743704
3248,3248,"(10, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974483,0.3447927972128362,0.1868867224940587
3249,3249,"(9, 9, 6, 1)",25,0.7853981633974483,0.23278401800571602,0.1988394953494459
3250,3250,"(9, 9, 5, 2)",25,0.7853981633974483,0.23895471947471014,0.17359851053197828
3251,3251,"(9, 9, 5, 1, 1)",25,0.7853981633974481,0.32005587804295743,-0.21814085736072553
3252,3252,"(9, 9, 4, 3)",25,0.7853981633974483,0.3405003884976708,0.11120174784679981
3253,3253,"(9, 9, 4, 1, 1, 1)",25,0.7853981633974482,0.35417975922364864,-0.2337116529163481
3254,3254,"(9, 9, 3, 3, 1)",25,0.7853981633974483,0.2120070822369442,0.19843231295148023
3255,3255,"(9, 9, 3, 2, 2)",25,0.7853981633974483,0.32093767729575257,0.20409012985214997
3256,3256,"(9, 9, 3, 1, 1, 1, 1)",25,0.7853981633974482,0.3534810058912159,-0.24761194139278508
3257,3257,"(9, 9, 2, 2, 2, 1)",25,0.7853981633974482,0.2121868828516984,-0.1294703079655095
3258,3258,"(9, 9, 2, 2, 1, 1, 1)",25,0.7853981633974481,0.2393566681834809,-0.21275999720336003
3259,3259,"(9, 9, 2, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.30547470676041577,-0.25790991609509906
3260,3260,"(9, 8, 4, 4)",25,0.7853981633974483,0.1919057980091518,0.04447513697152028
3261,3261,"(9, 8, 2, 2, 2, 2)",25,0.7853981633974481,0.202492840415057,-0.15722937028337913
3262,3262,"(9, 8, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.32649633116784926,-0.1391935059287439
3263,3263,"(9, 7, 7, 2)",25,0.7853981633974483,0.14137032923123138,0.092349841901113
3264,3264,"(9, 7, 7, 1, 1)",25,0.7853981633974482,0.2359257850316503,-0.1301453612536081
3265,3265,"(9, 7, 3, 3, 3)",25,0.7853981633974483,0.2016316826673591,0.20130511027174425
3266,3266,"(9, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974481,0.40801923276369134,-0.15720962896292967
3267,3267,"(9, 6, 6, 4)",25,0.7853981633974483,0.23416430616345602,0.04438527811068438
3268,3268,"(9, 6, 6, 2, 2)",25,0.7853981633974483,0.1920477847215003,0.17373525703689985
3269,3269,"(9, 6, 6, 1, 1, 1, 1)",25,0.7853981633974481,0.3219288596544301,-0.15072780203195002
3270,3270,"(9, 6, 5, 5)",25,0.7853981633974483,0.34431432860280775,0.08936238201916968
3271,3271,"(9, 6, 2, 2, 2, 2, 2)",25,0.7853981633974482,0.3296180599424172,-0.19632489897291716
3272,3272,"(9, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974481,0.43930920192759704,-0.16716464652574103
3273,3273,"(9, 5, 5, 5, 1)",25,0.7853981633974483,0.1916077439295818,0.13173010822814007
3274,3274,"(9, 5, 5, 3, 3)",25,0.7853981633974483,0.24325053608645097,0.14280073598417686
3275,3275,"(9, 5, 5, 2, 2, 2)",25,0.7853981633974481,0.23463035093295304,-0.20047108574957662
3276,3276,"(9, 5, 5, 1, 1, 1, 1, 1, 1)",25,0.7853981633974483,0.3513426121121723,0.16338216049233267
3277,3277,"(9, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974483,0.4480655324473135,0.17450015062732227
3278,3278,"(9, 4, 4, 4, 2, 2)",25,0.7853981633974482,0.2078625524796287,-0.1600440619397583
3279,3279,"(9, 4, 4, 4, 1, 1, 1, 1)",25,0.7853981633974482,0.2785817477033721,-0.16199609015075644
3280,3280,"(9, 4, 4, 2, 2, 2, 2)",25,0.7853981633974482,0.2397355804536625,-0.2256415071247453
3281,3281,"(9, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974482,0.3511461330988235,-0.17178135607156264
3282,3282,"(9, 4, 3, 3, 3, 3)",25,0.7853981633974483,0.3015759651952253,0.21767051512121516
3283,3283,"(9, 4, 2, 2, 2, 2, 2, 2)",25,0.7853981633974483,0.332117716063272,0.23150750460513425
3284,3284,"(9, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974483,0.44003386998511296,0.18075366757441902
3285,3285,"(9, 3, 3, 3, 3, 3, 1)",25,0.7853981633974481,0.1385103240050638,-0.1365504279782117
3286,3286,"(9, 3, 3, 3, 3, 2, 2)",25,0.7853981633974483,0.22847938094734754,0.10358351653777831
3287,3287,"(9, 3, 3, 3, 3, 1, 1, 1, 1)",25,0.7853981633974482,0.2210069696619179,-0.16338216049233267
3288,3288,"(9, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974483,0.26880397533318945,0.1700166399826104
3289,3289,"(9, 3, 3, 2, 2, 2, 2, 2)",25,0.7853981633974482,0.2496372261706128,-0.2005530324325715
3290,3290,"(9, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974481,0.3247947877067032,-0.1766875262308325
3291,3291,"(9, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",25,0.7853981633974483,0.41166673939654963,0.18622337135670275
3292,3292,"(9, 2, 2, 2, 2, 2, 2, 2, 1, 1)",25,0.7853981633974482,0.14795782639670918,-0.10598641313035184
3293,3293,"(9, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1)",25,0.7853981633974482,0.1559117028451329,-0.13336379821190913
